timestamp,merchant_category,amount (INR),transaction_status
2026-05-17,Utilities,3049,SUCCESS
2020-03-03,Food,1383,SUCCESS
2025-10-19,Food,4111,SUCCESS
2025-05-21,Healthcare,994,SUCCESS
2024-10-23,Shopping,22,SUCCESS
2022-09-09,Transport,22,SUCCESS
2023-11-05,Other,22,SUCCESS
2026-03-01,Food,4400,SUCCESS
2020-01-25,Utilities,22,SUCCESS
2025-12-22,Entertainment,1350,SUCCESS
2024-05-16,Education,1977,SUCCESS
2026-05-02,Entertainment,1083,SUCCESS
2024-10-31,Food,22,SUCCESS
2026-05-05,Education,1025,SUCCESS
2021-05-10,Grocery,646,SUCCESS
2023-10-29,Food,22,SUCCESS
2025-09-04,Grocery,999,SUCCESS
2023-03-15,Food,50,SUCCESS
2022-10-19,Utilities,96,SUCCESS
2025-08-02,Grocery,1263,SUCCESS
2020-02-28,Food,2270,SUCCESS
2020-10-17,Entertainment,912,SUCCESS
2022-07-22,Transport,22,SUCCESS
2018-11-20,Other,3149,SUCCESS
2025-02-24,Food,22,SUCCESS
2025-04-24,Education,3147,SUCCESS
2022-09-18,Transport,1947,FAILED
2026-01-11,Food,22,SUCCESS
2025-09-10,Fuel,3722,SUCCESS
2025-11-22,Other,353,SUCCESS
2024-08-11,Grocery,22,SUCCESS
2025-07-10,Other,2089,SUCCESS
2021-06-10,Entertainment,2001,SUCCESS
2022-01-12,Education,22,SUCCESS
2023-10-18,Shopping,1351,SUCCESS
2026-04-04,Food,22,SUCCESS
2025-03-08,Other,3174,SUCCESS
2019-06-11,Other,2465,SUCCESS
2025-12-27,Grocery,3526,SUCCESS
2022-11-11,Utilities,457,FAILED
2020-03-21,Food,674,SUCCESS
2022-02-12,Food,2010,SUCCESS
2020-09-26,Healthcare,652,SUCCESS
2026-01-06,Shopping,22,SUCCESS
2021-10-27,Utilities,1555,SUCCESS
2023-11-15,Shopping,799,SUCCESS
2025-02-24,Shopping,22,SUCCESS
2022-12-30,Shopping,2502,SUCCESS
2022-10-25,Grocery,3377,SUCCESS
2021-08-20,Healthcare,4004,SUCCESS
2025-08-15,Food,1507,FAILED
2026-04-05,Shopping,3003,FAILED
2024-12-15,Education,2933,SUCCESS
2018-08-12,Fuel,1331,FAILED
2024-06-21,Utilities,5095,SUCCESS
2023-10-07,Fuel,3506,SUCCESS
2024-08-24,Other,357,SUCCESS
2020-07-01,Education,1013,SUCCESS
2021-10-08,Food,22,SUCCESS
2023-09-01,Other,1669,SUCCESS
2024-09-14,Utilities,1497,SUCCESS
2025-06-29,Utilities,4399,FAILED
2024-04-12,Entertainment,22,SUCCESS
2020-10-11,Grocery,222,SUCCESS
2024-01-23,Utilities,307,SUCCESS
2024-02-28,Utilities,1218,SUCCESS
2024-04-29,Healthcare,1756,SUCCESS
2019-10-23,Fuel,2651,SUCCESS
2023-05-21,Healthcare,1805,SUCCESS
2021-05-10,Other,1728,SUCCESS
2021-07-28,Fuel,22,SUCCESS
2024-11-16,Grocery,22,SUCCESS
2024-09-15,Utilities,2217,SUCCESS
2023-09-28,Grocery,22,SUCCESS
2023-04-09,Fuel,2098,SUCCESS
2021-02-18,Food,2340,SUCCESS
2021-11-27,Grocery,1841,SUCCESS
2025-12-22,Food,2251,SUCCESS
2026-03-24,Entertainment,4867,SUCCESS
2020-03-01,Grocery,2981,SUCCESS
2026-02-18,Fuel,22,SUCCESS
2024-07-31,Fuel,181,SUCCESS
2025-01-14,Food,22,SUCCESS
2018-06-05,Fuel,22,SUCCESS
2026-03-17,Food,2092,SUCCESS
2024-01-11,Food,811,SUCCESS
2025-01-06,Grocery,3002,FAILED
2025-08-07,Entertainment,208,SUCCESS
2018-03-01,Food,22,SUCCESS
2019-09-26,Education,1090,SUCCESS
2025-07-01,Grocery,95,SUCCESS
2026-03-28,Utilities,22,SUCCESS
2021-11-27,Other,2433,SUCCESS
2022-10-01,Entertainment,1094,FAILED
2024-08-24,Education,3171,SUCCESS
2020-08-02,Grocery,22,SUCCESS
2026-01-04,Food,743,SUCCESS
2023-10-14,Entertainment,819,SUCCESS
2025-11-29,Other,3814,SUCCESS
2025-07-20,Utilities,1200,SUCCESS
2025-04-01,Utilities,3506,SUCCESS
2019-04-15,Food,816,SUCCESS
2025-05-06,Grocery,3251,FAILED
2021-10-25,Other,1568,SUCCESS
2024-11-12,Utilities,1608,SUCCESS
2025-09-19,Shopping,387,SUCCESS
2025-01-24,Shopping,548,SUCCESS
2024-08-10,Grocery,6208,SUCCESS
2019-04-09,Utilities,1817,SUCCESS
2017-11-30,Shopping,4404,FAILED
2020-03-03,Utilities,22,SUCCESS
2021-02-12,Food,3129,SUCCESS
2026-04-12,Grocery,3910,SUCCESS
2024-06-13,Grocery,1377,SUCCESS
2025-08-04,Food,22,SUCCESS
2024-01-04,Healthcare,1259,SUCCESS
2024-04-05,Fuel,3019,SUCCESS
2022-05-04,Food,2469,SUCCESS
2025-09-04,Grocery,2237,SUCCESS
2025-08-22,Other,1571,SUCCESS
2026-01-26,Grocery,480,SUCCESS
2025-05-04,Fuel,22,SUCCESS
2021-08-14,Food,2548,SUCCESS
2019-07-28,Food,1904,SUCCESS
2022-06-06,Food,2085,SUCCESS
2022-07-09,Grocery,2462,SUCCESS
2022-09-21,Utilities,2164,SUCCESS
2024-05-08,Food,3104,SUCCESS
2021-08-26,Utilities,22,SUCCESS
2024-11-25,Food,803,SUCCESS
2023-07-24,Shopping,2421,SUCCESS
2024-07-23,Entertainment,22,SUCCESS
2024-05-11,Food,3148,SUCCESS
2022-03-13,Education,3475,SUCCESS
2023-09-29,Shopping,1950,SUCCESS
2018-04-15,Food,3828,SUCCESS
2025-10-10,Shopping,22,SUCCESS
2026-03-15,Food,2998,SUCCESS
2026-02-17,Other,1411,SUCCESS
2024-05-01,Grocery,1160,SUCCESS
2023-10-30,Other,1702,SUCCESS
2025-04-05,Entertainment,2223,SUCCESS
2024-07-10,Other,2066,SUCCESS
2023-03-25,Utilities,2277,SUCCESS
2023-01-10,Grocery,3801,SUCCESS
2025-09-14,Food,1208,SUCCESS
2022-03-16,Food,22,SUCCESS
2023-06-06,Food,2400,SUCCESS
2025-03-06,Grocery,1834,SUCCESS
2021-12-07,Transport,1069,SUCCESS
2026-03-05,Entertainment,1837,SUCCESS
2025-03-24,Food,22,SUCCESS
2026-03-04,Other,22,SUCCESS
2021-01-18,Fuel,3478,SUCCESS
2024-09-06,Food,4061,SUCCESS
2024-06-17,Entertainment,3787,SUCCESS
2024-11-16,Transport,2983,SUCCESS
2024-07-30,Food,2681,SUCCESS
2019-08-30,Healthcare,1438,SUCCESS
2025-01-28,Food,4371,SUCCESS
2022-11-03,Shopping,2930,SUCCESS
2022-11-22,Grocery,481,SUCCESS
2021-11-27,Grocery,565,SUCCESS
2019-05-02,Grocery,2511,SUCCESS
2023-02-06,Fuel,2042,SUCCESS
2025-02-28,Fuel,2088,SUCCESS
2022-12-12,Food,269,SUCCESS
2022-04-21,Other,3219,SUCCESS
2025-06-28,Healthcare,1266,SUCCESS
2025-06-04,Entertainment,22,SUCCESS
2025-04-04,Food,22,SUCCESS
2022-02-27,Food,3179,SUCCESS
2024-12-16,Other,1199,SUCCESS
2021-12-31,Shopping,3507,SUCCESS
2023-05-28,Grocery,4803,FAILED
2024-05-10,Other,2039,SUCCESS
2023-11-03,Utilities,22,SUCCESS
2021-05-23,Shopping,22,SUCCESS
2025-06-17,Entertainment,3852,SUCCESS
2024-05-16,Food,22,SUCCESS
2026-02-21,Fuel,6807,SUCCESS
2023-05-14,Utilities,22,SUCCESS
2021-07-14,Food,812,SUCCESS
2016-11-25,Transport,1172,SUCCESS
2024-04-10,Utilities,22,SUCCESS
2021-10-29,Fuel,695,SUCCESS
2026-05-30,Utilities,4339,SUCCESS
2024-09-10,Food,988,SUCCESS
2025-11-27,Food,2043,SUCCESS
2025-11-07,Food,2460,SUCCESS
2023-06-03,Other,3533,SUCCESS
2021-02-22,Other,3529,SUCCESS
2023-05-01,Food,22,SUCCESS
2025-10-16,Food,2607,SUCCESS
2022-12-06,Grocery,22,SUCCESS
2023-03-03,Utilities,22,SUCCESS
2021-08-31,Food,2532,SUCCESS
2025-04-28,Grocery,758,SUCCESS
2026-02-05,Grocery,4073,SUCCESS
2024-04-13,Grocery,3226,SUCCESS
2025-09-22,Shopping,1398,SUCCESS
2025-03-01,Grocery,708,SUCCESS
2020-04-26,Grocery,1736,SUCCESS
2025-01-17,Utilities,22,SUCCESS
2021-07-03,Shopping,22,FAILED
2021-12-18,Utilities,1772,SUCCESS
2025-08-02,Food,598,SUCCESS
2025-05-05,Shopping,591,SUCCESS
2024-03-13,Utilities,2894,SUCCESS
2025-09-02,Food,738,SUCCESS
2025-10-18,Fuel,1552,SUCCESS
2022-04-05,Entertainment,821,SUCCESS
2018-10-13,Utilities,558,SUCCESS
2022-10-05,Grocery,670,SUCCESS
2020-08-31,Shopping,22,SUCCESS
2025-09-21,Food,3278,SUCCESS
2020-06-18,Entertainment,4330,SUCCESS
2021-03-01,Entertainment,619,SUCCESS
2025-10-10,Food,2566,FAILED
2022-12-07,Healthcare,934,SUCCESS
2024-04-14,Grocery,431,SUCCESS
2020-11-10,Entertainment,2829,SUCCESS
2022-12-10,Grocery,1669,SUCCESS
2026-05-08,Food,4515,SUCCESS
2018-12-02,Food,1093,SUCCESS
2023-05-03,Food,430,SUCCESS
2025-12-14,Grocery,22,SUCCESS
2021-02-28,Grocery,22,SUCCESS
2023-06-15,Fuel,22,SUCCESS
2026-01-18,Food,22,SUCCESS
2025-11-13,Food,2311,SUCCESS
2024-03-21,Food,1171,SUCCESS
2023-03-30,Utilities,2192,FAILED
2024-03-01,Other,400,SUCCESS
2022-10-30,Fuel,995,SUCCESS
2022-12-02,Healthcare,1790,SUCCESS
2022-04-03,Transport,2148,SUCCESS
2024-11-21,Entertainment,807,SUCCESS
2021-10-30,Grocery,22,SUCCESS
2019-01-29,Grocery,3068,SUCCESS
2024-11-21,Other,4597,SUCCESS
2026-01-07,Utilities,1961,SUCCESS
2023-06-04,Utilities,22,SUCCESS
2025-08-26,Fuel,3950,SUCCESS
2017-11-29,Transport,22,SUCCESS
2023-10-20,Transport,2454,SUCCESS
2023-07-10,Other,205,SUCCESS
2022-12-25,Fuel,22,SUCCESS
2022-11-03,Food,831,SUCCESS
2019-12-06,Other,22,SUCCESS
2022-03-19,Grocery,2695,SUCCESS
2025-04-18,Shopping,327,SUCCESS
2025-03-27,Entertainment,22,SUCCESS
2023-09-23,Entertainment,3014,SUCCESS
2022-01-21,Other,2873,SUCCESS
2019-05-13,Other,22,SUCCESS
2024-11-12,Healthcare,2117,SUCCESS
2025-04-18,Utilities,22,SUCCESS
2023-11-02,Shopping,4031,SUCCESS
2025-12-04,Healthcare,4816,SUCCESS
2023-10-25,Food,22,SUCCESS
2024-03-27,Utilities,3123,SUCCESS
2019-01-09,Grocery,973,SUCCESS
2025-09-30,Other,631,SUCCESS
2019-12-21,Shopping,2004,SUCCESS
2019-07-15,Education,1634,SUCCESS
2022-06-07,Food,2373,SUCCESS
2020-12-09,Food,22,SUCCESS
2024-09-18,Healthcare,1767,SUCCESS
2021-05-05,Food,1751,SUCCESS
2024-02-05,Other,2998,SUCCESS
2024-01-05,Other,1695,SUCCESS
2025-12-13,Other,1044,SUCCESS
2025-11-22,Entertainment,3525,SUCCESS
2023-10-14,Other,463,SUCCESS
2021-06-20,Fuel,2411,SUCCESS
2023-02-14,Other,4015,SUCCESS
2022-03-15,Healthcare,22,SUCCESS
2024-03-03,Entertainment,3041,SUCCESS
2023-12-26,Food,22,SUCCESS
2023-05-22,Shopping,1730,SUCCESS
2023-03-08,Food,22,SUCCESS
2025-01-17,Shopping,22,SUCCESS
2024-12-06,Food,714,SUCCESS
2025-11-22,Utilities,1818,SUCCESS
2025-08-31,Utilities,1476,SUCCESS
2024-08-04,Shopping,766,SUCCESS
2024-08-09,Utilities,1356,SUCCESS
2021-03-04,Other,22,SUCCESS
2024-03-01,Food,2317,SUCCESS
2025-02-27,Other,2502,SUCCESS
2026-05-21,Grocery,1649,SUCCESS
2021-05-25,Entertainment,22,SUCCESS
2025-12-31,Entertainment,3215,SUCCESS
2020-10-17,Entertainment,1842,SUCCESS
2026-01-11,Entertainment,3286,SUCCESS
2021-03-22,Other,4806,SUCCESS
2026-01-29,Fuel,684,SUCCESS
2024-05-29,Shopping,1283,FAILED
2023-03-09,Entertainment,22,SUCCESS
2024-09-25,Shopping,1623,SUCCESS
2022-11-30,Fuel,4274,SUCCESS
2025-01-01,Grocery,1022,FAILED
2022-05-09,Shopping,22,SUCCESS
2024-04-14,Other,855,SUCCESS
2024-08-20,Food,1803,SUCCESS
2019-12-19,Healthcare,2811,SUCCESS
2021-08-14,Entertainment,2318,SUCCESS
2026-05-22,Utilities,22,SUCCESS
2025-12-28,Fuel,923,SUCCESS
2018-01-08,Education,5177,SUCCESS
2022-09-11,Shopping,1432,SUCCESS
2023-09-25,Other,22,SUCCESS
2019-05-12,Shopping,2478,SUCCESS
2020-11-08,Grocery,2361,SUCCESS
2022-04-12,Other,189,SUCCESS
2023-09-21,Food,1492,SUCCESS
2023-09-26,Entertainment,612,SUCCESS
2024-09-14,Entertainment,22,SUCCESS
2024-06-15,Food,3480,SUCCESS
2017-02-06,Shopping,2121,SUCCESS
2024-02-23,Grocery,1559,FAILED
2026-05-02,Entertainment,22,SUCCESS
2023-03-21,Utilities,22,SUCCESS
2020-11-19,Food,3954,SUCCESS
2023-11-16,Healthcare,4429,SUCCESS
2018-01-19,Grocery,1518,SUCCESS
2023-08-04,Food,271,SUCCESS
2026-02-10,Fuel,3063,SUCCESS
2022-01-18,Fuel,22,SUCCESS
2023-04-11,Utilities,2032,SUCCESS
2019-02-06,Fuel,1162,SUCCESS
2024-06-16,Utilities,809,SUCCESS
2023-10-24,Utilities,3091,FAILED
2024-08-13,Grocery,22,FAILED
2021-07-13,Fuel,1565,FAILED
2024-11-20,Utilities,1088,SUCCESS
2022-04-12,Food,22,FAILED
2022-01-04,Other,1267,SUCCESS
2023-10-05,Transport,285,SUCCESS
2021-11-03,Grocery,1348,SUCCESS
2022-06-06,Utilities,22,SUCCESS
2023-08-21,Grocery,79,SUCCESS
2024-08-05,Entertainment,4385,SUCCESS
2020-03-19,Grocery,3581,SUCCESS
2024-05-13,Other,22,SUCCESS
2025-08-27,Grocery,1214,SUCCESS
2024-06-10,Healthcare,1195,SUCCESS
2024-02-25,Food,22,SUCCESS
2023-09-18,Food,2269,SUCCESS
2026-01-05,Grocery,803,SUCCESS
2024-06-20,Other,399,FAILED
2018-10-04,Food,3652,SUCCESS
2024-10-10,Fuel,5286,FAILED
2025-07-22,Entertainment,330,SUCCESS
2023-04-28,Other,1135,SUCCESS
2025-08-25,Other,3409,SUCCESS
2024-11-24,Grocery,190,SUCCESS
2021-04-07,Grocery,1244,SUCCESS
2025-03-15,Grocery,754,SUCCESS
2024-09-20,Transport,2537,SUCCESS
2023-06-05,Grocery,542,SUCCESS
2022-08-01,Healthcare,22,SUCCESS
2020-09-10,Grocery,866,SUCCESS
2022-12-21,Grocery,2085,SUCCESS
2019-11-19,Grocery,1473,SUCCESS
2019-06-26,Healthcare,1582,SUCCESS
2022-07-13,Entertainment,22,SUCCESS
2022-09-16,Utilities,541,SUCCESS
2022-08-29,Grocery,2654,SUCCESS
2021-12-19,Grocery,1131,SUCCESS
2026-03-24,Grocery,2369,SUCCESS
2022-12-29,Grocery,4099,SUCCESS
2026-04-25,Food,3290,SUCCESS
2024-04-26,Utilities,3328,SUCCESS
2025-07-12,Education,103,SUCCESS
2024-06-05,Transport,2801,SUCCESS
2023-12-02,Food,2250,SUCCESS
2024-01-08,Utilities,22,SUCCESS
2025-10-13,Entertainment,2312,SUCCESS
2022-12-22,Other,2676,SUCCESS
2022-08-22,Food,2237,SUCCESS
2025-03-07,Food,22,SUCCESS
2026-03-20,Healthcare,22,FAILED
2026-05-12,Other,3052,SUCCESS
2025-12-06,Other,22,SUCCESS
2024-08-30,Grocery,22,SUCCESS
2023-10-25,Education,201,SUCCESS
2024-08-12,Food,3555,FAILED
2025-12-11,Food,356,SUCCESS
2019-10-01,Utilities,2449,SUCCESS
2020-07-02,Grocery,22,SUCCESS
2026-04-16,Grocery,1247,SUCCESS
2023-01-26,Shopping,22,SUCCESS
2020-11-26,Grocery,2656,SUCCESS
2023-04-07,Food,22,SUCCESS
2026-04-14,Food,2271,SUCCESS
2021-03-31,Food,22,FAILED
2022-06-11,Healthcare,22,SUCCESS
2026-01-11,Fuel,2456,SUCCESS
2022-07-16,Food,2811,SUCCESS
2023-09-23,Fuel,3612,SUCCESS
2024-09-13,Grocery,3090,FAILED
2025-11-27,Fuel,1730,SUCCESS
2021-10-24,Grocery,185,SUCCESS
2022-12-15,Shopping,2937,SUCCESS
2020-06-25,Fuel,4695,SUCCESS
2023-11-05,Education,2225,SUCCESS
2023-10-09,Food,22,SUCCESS
2024-08-26,Entertainment,22,SUCCESS
2024-02-16,Grocery,2266,SUCCESS
2025-05-09,Food,2242,FAILED
2022-09-03,Entertainment,2958,SUCCESS
2019-03-27,Shopping,2422,SUCCESS
2023-09-20,Shopping,231,SUCCESS
2021-09-26,Fuel,2936,SUCCESS
2023-09-26,Food,1367,SUCCESS
2025-05-03,Other,22,SUCCESS
2026-05-17,Fuel,22,SUCCESS
2021-05-28,Healthcare,1277,SUCCESS
2025-02-18,Utilities,4349,SUCCESS
2025-10-17,Utilities,22,SUCCESS
2026-05-08,Healthcare,1049,FAILED
2021-12-15,Other,594,SUCCESS
2026-01-16,Food,440,SUCCESS
2025-10-19,Entertainment,22,SUCCESS
2025-12-23,Entertainment,1148,SUCCESS
2020-02-10,Grocery,3103,FAILED
2026-02-20,Utilities,22,SUCCESS
2021-12-27,Food,632,SUCCESS
2025-01-06,Other,22,SUCCESS
2023-08-31,Education,915,SUCCESS
2023-11-18,Transport,22,SUCCESS
2025-06-23,Fuel,3612,SUCCESS
2023-07-04,Other,229,SUCCESS
2024-11-10,Transport,1303,SUCCESS
2021-12-11,Entertainment,997,SUCCESS
2019-09-16,Transport,568,SUCCESS
2022-10-10,Food,803,SUCCESS
2022-12-21,Utilities,3038,SUCCESS
2021-01-26,Education,22,SUCCESS
2022-09-29,Other,22,FAILED
2018-07-31,Fuel,652,SUCCESS
2025-01-05,Other,534,SUCCESS
2023-09-17,Shopping,3590,SUCCESS
2018-10-22,Other,109,SUCCESS
2020-07-29,Food,2780,SUCCESS
2019-09-11,Shopping,22,SUCCESS
2024-09-26,Food,3044,SUCCESS
2023-08-27,Fuel,938,FAILED
2024-07-17,Healthcare,22,SUCCESS
2024-01-12,Food,3594,SUCCESS
2025-10-02,Shopping,3311,SUCCESS
2019-12-24,Other,7012,SUCCESS
2024-03-18,Food,1178,SUCCESS
2025-03-20,Transport,1537,SUCCESS
2018-09-24,Grocery,840,SUCCESS
2026-01-08,Transport,2026,SUCCESS
2026-03-12,Shopping,1079,SUCCESS
2025-06-14,Shopping,239,SUCCESS
2025-08-22,Food,3507,SUCCESS
2023-03-28,Grocery,22,SUCCESS
2021-12-21,Utilities,1955,SUCCESS
2025-09-12,Shopping,3860,SUCCESS
2025-10-29,Grocery,509,SUCCESS
2020-06-19,Healthcare,2167,SUCCESS
2023-09-05,Healthcare,1028,SUCCESS
2021-02-18,Entertainment,22,SUCCESS
2022-11-22,Other,2593,SUCCESS
2025-07-03,Other,2292,SUCCESS
2026-03-28,Grocery,871,SUCCESS
2020-09-12,Transport,4043,SUCCESS
2023-08-13,Transport,22,SUCCESS
2025-12-26,Utilities,22,SUCCESS
2024-04-06,Shopping,1616,SUCCESS
2023-09-30,Other,2049,FAILED
2021-10-17,Healthcare,22,SUCCESS
2020-07-15,Other,1925,SUCCESS
2023-04-13,Entertainment,2143,SUCCESS
2024-05-17,Healthcare,3826,SUCCESS
2026-03-01,Food,313,SUCCESS
2022-01-01,Food,1054,SUCCESS
2021-06-10,Grocery,704,SUCCESS
2019-03-25,Food,3534,SUCCESS
2023-12-19,Shopping,22,SUCCESS
2020-11-05,Utilities,22,SUCCESS
2023-05-14,Shopping,22,SUCCESS
2024-10-17,Entertainment,4343,SUCCESS
2022-11-26,Grocery,2083,SUCCESS
2020-02-03,Food,2663,SUCCESS
2026-01-01,Education,22,FAILED
2022-12-28,Transport,251,SUCCESS
2025-02-08,Education,22,SUCCESS
2022-03-19,Food,1378,SUCCESS
2024-04-04,Fuel,113,SUCCESS
2024-11-10,Education,2165,SUCCESS
2024-09-15,Other,1631,SUCCESS
2024-02-21,Healthcare,467,SUCCESS
2021-12-09,Other,2936,SUCCESS
2023-10-22,Utilities,2250,SUCCESS
2023-11-18,Other,1570,SUCCESS
2024-02-23,Utilities,838,SUCCESS
2020-03-25,Healthcare,3354,SUCCESS
2025-05-05,Education,22,SUCCESS
2024-12-23,Other,2906,SUCCESS
2020-12-09,Food,1573,SUCCESS
2025-01-19,Entertainment,4728,SUCCESS
2024-10-03,Food,1348,SUCCESS
2023-11-23,Utilities,1767,SUCCESS
2026-03-20,Food,1417,SUCCESS
2024-12-24,Food,1536,FAILED
2024-08-24,Other,22,SUCCESS
2020-05-04,Food,1566,SUCCESS
2021-04-18,Other,847,SUCCESS
2024-05-15,Food,2330,SUCCESS
2024-02-22,Entertainment,2581,SUCCESS
2025-10-25,Utilities,1312,SUCCESS
2026-03-12,Healthcare,22,SUCCESS
2023-06-27,Food,2063,SUCCESS
2025-12-07,Other,4380,SUCCESS
2023-12-08,Utilities,22,SUCCESS
2026-04-09,Healthcare,3660,SUCCESS
2025-09-03,Entertainment,1297,SUCCESS
2024-10-13,Transport,22,SUCCESS
2024-02-13,Grocery,114,SUCCESS
2025-11-19,Grocery,3015,SUCCESS
2019-03-10,Food,3039,SUCCESS
2022-03-22,Entertainment,22,SUCCESS
2025-04-05,Food,22,SUCCESS
2026-01-01,Utilities,2242,SUCCESS
2020-08-25,Entertainment,22,SUCCESS
2023-02-25,Grocery,1013,SUCCESS
2025-03-01,Grocery,1964,SUCCESS
2026-04-13,Other,3498,SUCCESS
2018-04-08,Fuel,4329,SUCCESS
2023-03-05,Other,204,SUCCESS
2024-11-04,Fuel,1050,SUCCESS
2023-11-21,Food,2589,SUCCESS
2026-03-11,Utilities,3668,SUCCESS
2023-08-05,Food,5204,SUCCESS
2022-02-20,Grocery,2601,SUCCESS
2023-10-28,Entertainment,3592,SUCCESS
2024-07-23,Food,5509,SUCCESS
2020-12-31,Food,779,SUCCESS
2023-05-15,Utilities,606,SUCCESS
2021-08-04,Food,22,SUCCESS
2023-08-03,Education,1359,SUCCESS
2026-01-26,Grocery,262,SUCCESS
2023-03-31,Entertainment,2139,SUCCESS
2024-09-07,Entertainment,3272,SUCCESS
2025-02-03,Grocery,680,SUCCESS
2018-05-31,Shopping,22,SUCCESS
2026-05-15,Entertainment,458,SUCCESS
2024-03-29,Utilities,1029,SUCCESS
2022-04-09,Shopping,22,SUCCESS
2020-05-12,Other,3339,SUCCESS
2022-09-27,Fuel,22,FAILED
2025-10-12,Food,22,SUCCESS
2023-04-09,Food,811,SUCCESS
2024-07-15,Utilities,22,SUCCESS
2025-11-02,Entertainment,1526,SUCCESS
2022-08-05,Food,2147,SUCCESS
2024-02-08,Education,1333,SUCCESS
2025-03-28,Utilities,203,SUCCESS
2020-08-11,Fuel,3243,SUCCESS
2020-08-08,Transport,22,SUCCESS
2017-10-22,Food,817,SUCCESS
2023-06-10,Education,282,SUCCESS
2023-01-10,Entertainment,180,SUCCESS
2020-06-16,Utilities,2010,SUCCESS
2024-07-04,Other,2443,SUCCESS
2020-01-25,Utilities,1290,SUCCESS
2023-08-01,Entertainment,5445,SUCCESS
2025-07-16,Food,2728,SUCCESS
2024-04-14,Other,22,FAILED
2026-03-05,Education,22,SUCCESS
2021-07-19,Shopping,1117,SUCCESS
2023-10-24,Entertainment,2677,SUCCESS
2024-12-10,Transport,3255,SUCCESS
2026-04-28,Fuel,3849,SUCCESS
2024-06-18,Grocery,1283,FAILED
2022-06-20,Entertainment,22,SUCCESS
2023-12-28,Entertainment,2779,SUCCESS
2023-01-30,Entertainment,2464,SUCCESS
2026-02-07,Other,2698,SUCCESS
2021-01-29,Grocery,1338,SUCCESS
2024-05-29,Grocery,2546,SUCCESS
2026-05-14,Food,1839,SUCCESS
2019-03-07,Entertainment,3452,SUCCESS
2026-02-26,Transport,1116,SUCCESS
2023-09-08,Entertainment,22,SUCCESS
2024-09-04,Other,1392,SUCCESS
2021-05-15,Fuel,2334,SUCCESS
2024-03-14,Other,4057,SUCCESS
2019-03-09,Food,4441,SUCCESS
2021-12-24,Grocery,2539,SUCCESS
2024-08-12,Healthcare,1814,SUCCESS
2024-02-06,Transport,22,SUCCESS
2025-07-20,Food,22,SUCCESS
2024-10-22,Transport,52,SUCCESS
2026-05-10,Utilities,3822,SUCCESS
2024-11-30,Other,22,SUCCESS
2021-01-19,Food,22,SUCCESS
2024-09-01,Utilities,22,SUCCESS
2025-10-08,Utilities,2110,SUCCESS
2022-12-18,Utilities,4874,FAILED
2026-04-08,Food,633,SUCCESS
2021-05-15,Utilities,1845,SUCCESS
2024-02-04,Food,3121,SUCCESS
2022-02-23,Other,2618,SUCCESS
2020-08-11,Fuel,109,SUCCESS
2023-04-06,Shopping,22,SUCCESS
2022-05-06,Shopping,519,SUCCESS
2025-09-08,Education,22,SUCCESS
2025-10-02,Grocery,22,SUCCESS
2025-02-16,Food,22,FAILED
2024-04-27,Food,934,SUCCESS
2022-01-17,Utilities,811,SUCCESS
2022-01-17,Healthcare,1941,SUCCESS
2025-12-23,Shopping,958,SUCCESS
2022-11-23,Food,22,SUCCESS
2023-10-04,Grocery,22,FAILED
2022-07-09,Healthcare,264,SUCCESS
2019-10-18,Utilities,386,SUCCESS
2022-06-21,Other,1029,SUCCESS
2022-11-09,Fuel,22,SUCCESS
2020-04-26,Grocery,3767,SUCCESS
2024-06-25,Grocery,1994,SUCCESS
2021-08-08,Utilities,1102,SUCCESS
2024-09-14,Shopping,3500,SUCCESS
2024-06-10,Fuel,4121,SUCCESS
2022-06-12,Healthcare,1017,SUCCESS
2023-07-11,Other,22,SUCCESS
2025-06-01,Food,22,SUCCESS
2018-06-10,Entertainment,1876,SUCCESS
2024-02-03,Shopping,3155,SUCCESS
2026-03-11,Other,22,SUCCESS
2025-03-21,Entertainment,816,SUCCESS
2021-07-03,Shopping,4031,SUCCESS
2022-05-30,Healthcare,4336,SUCCESS
2021-06-02,Transport,1935,SUCCESS
2024-08-18,Fuel,22,SUCCESS
2023-04-08,Other,3167,SUCCESS
2023-10-12,Food,1312,SUCCESS
2025-02-08,Shopping,2387,SUCCESS
2025-02-24,Healthcare,22,SUCCESS
2019-04-19,Shopping,22,SUCCESS
2019-05-07,Education,22,SUCCESS
2025-09-28,Transport,859,SUCCESS
2022-10-27,Transport,2977,SUCCESS
2025-10-02,Entertainment,1558,SUCCESS
2024-08-21,Shopping,859,SUCCESS
2022-05-09,Shopping,415,SUCCESS
2018-01-28,Shopping,2304,SUCCESS
2024-02-07,Other,1862,FAILED
2023-08-07,Grocery,1023,SUCCESS
2026-01-02,Grocery,22,SUCCESS
2025-10-10,Shopping,22,SUCCESS
2023-09-10,Entertainment,22,SUCCESS
2020-11-05,Other,115,SUCCESS
2022-03-28,Entertainment,392,SUCCESS
2023-10-02,Other,22,SUCCESS
2025-12-18,Food,1095,SUCCESS
2025-08-23,Grocery,1599,SUCCESS
2022-10-11,Utilities,865,SUCCESS
2026-05-26,Food,765,SUCCESS
2022-04-12,Utilities,6018,SUCCESS
2025-02-03,Grocery,722,SUCCESS
2025-07-10,Grocery,3960,SUCCESS
2025-07-17,Food,1399,SUCCESS
2018-07-12,Utilities,22,SUCCESS
