timestamp,merchant_category,amount (INR),transaction_status
2018-02-04,Food,1602,SUCCESS
2018-11-03,Food,1832,SUCCESS
2024-06-03,Other,1763,SUCCESS
2024-07-23,Transport,2869,FAILED
2023-03-12,Food,22,SUCCESS
2022-12-17,Utilities,1623,SUCCESS
2026-02-20,Shopping,5098,SUCCESS
2020-11-09,Shopping,2183,SUCCESS
2024-02-17,Other,1832,SUCCESS
2020-06-14,Fuel,5997,SUCCESS
2022-05-31,Other,384,SUCCESS
2025-08-26,Healthcare,22,SUCCESS
2021-07-19,Shopping,29,SUCCESS
2023-09-25,Food,2656,SUCCESS
2025-08-21,Utilities,2512,SUCCESS
2025-12-16,Grocery,22,SUCCESS
2024-07-02,Food,3938,SUCCESS
2025-10-31,Shopping,4100,SUCCESS
2026-01-08,Food,1616,SUCCESS
2025-09-30,Grocery,686,SUCCESS
2024-09-26,Grocery,1612,SUCCESS
2023-02-15,Utilities,3365,SUCCESS
2025-10-12,Shopping,22,SUCCESS
2023-12-24,Other,3728,SUCCESS
2022-08-27,Grocery,783,SUCCESS
2024-03-02,Utilities,2946,SUCCESS
2025-08-16,Other,22,SUCCESS
2023-09-28,Food,437,SUCCESS
2020-09-10,Healthcare,564,SUCCESS
2023-10-28,Grocery,2137,SUCCESS
2025-05-01,Grocery,4004,FAILED
2025-03-10,Fuel,632,SUCCESS
2022-07-25,Fuel,209,SUCCESS
2020-08-07,Grocery,1955,SUCCESS
2023-09-17,Shopping,3185,SUCCESS
2025-10-28,Other,22,SUCCESS
2019-10-20,Food,3142,SUCCESS
2025-03-11,Shopping,1896,SUCCESS
2026-02-22,Grocery,2701,SUCCESS
2024-03-15,Food,142,SUCCESS
2024-11-06,Healthcare,22,SUCCESS
2025-10-28,Food,1881,SUCCESS
2023-08-23,Food,22,SUCCESS
2018-11-05,Food,1874,SUCCESS
2022-11-29,Shopping,22,SUCCESS
2024-01-04,Healthcare,215,SUCCESS
2018-09-29,Other,712,SUCCESS
2021-12-02,Shopping,3559,SUCCESS
2023-08-31,Grocery,1396,FAILED
2024-10-28,Grocery,3670,SUCCESS
2026-03-06,Grocery,22,SUCCESS
2023-06-08,Healthcare,22,SUCCESS
2026-02-14,Healthcare,1313,SUCCESS
2022-12-16,Grocery,2483,SUCCESS
2024-07-01,Utilities,263,SUCCESS
2025-08-15,Food,160,SUCCESS
2023-05-02,Entertainment,2008,SUCCESS
2024-10-12,Transport,1303,SUCCESS
2021-12-20,Food,5549,SUCCESS
2026-04-24,Entertainment,1025,SUCCESS
2021-10-21,Transport,22,SUCCESS
2025-07-01,Fuel,815,SUCCESS
2024-07-06,Grocery,1549,SUCCESS
2020-02-12,Food,585,FAILED
2021-10-04,Other,1406,SUCCESS
2019-04-16,Shopping,2099,FAILED
2024-07-21,Shopping,3013,SUCCESS
2023-05-09,Food,26,SUCCESS
2022-01-30,Grocery,934,SUCCESS
2024-08-20,Grocery,4419,SUCCESS
2021-06-11,Grocery,3184,SUCCESS
2025-02-21,Fuel,996,SUCCESS
2020-10-31,Shopping,2850,SUCCESS
2022-06-25,Other,22,SUCCESS
2022-12-13,Other,2930,SUCCESS
2021-09-13,Food,1054,FAILED
2025-12-25,Food,807,SUCCESS
2024-08-26,Other,2403,SUCCESS
2022-12-09,Healthcare,1097,SUCCESS
2024-07-17,Fuel,3705,SUCCESS
2024-03-12,Other,1627,SUCCESS
2021-12-17,Food,3120,SUCCESS
2018-03-28,Other,2407,SUCCESS
2022-03-25,Other,22,SUCCESS
2017-10-07,Food,1687,SUCCESS
2024-09-24,Grocery,22,SUCCESS
2022-06-10,Other,958,SUCCESS
2026-04-14,Other,2834,SUCCESS
2025-07-29,Food,1614,FAILED
2024-10-06,Entertainment,1888,SUCCESS
2025-11-15,Education,22,FAILED
2021-07-04,Healthcare,22,SUCCESS
2023-07-03,Entertainment,22,SUCCESS
2023-09-14,Utilities,2812,SUCCESS
2023-11-27,Entertainment,1486,SUCCESS
2024-04-14,Transport,2229,SUCCESS
2024-03-23,Grocery,2593,SUCCESS
2025-04-01,Transport,22,SUCCESS
2023-07-18,Food,22,SUCCESS
2025-04-02,Food,2325,SUCCESS
2019-09-20,Other,1989,SUCCESS
2022-10-08,Entertainment,2209,SUCCESS
2024-11-16,Grocery,22,SUCCESS
2022-03-04,Other,915,SUCCESS
2024-01-19,Transport,22,SUCCESS
2026-01-02,Utilities,541,SUCCESS
2019-06-24,Food,22,SUCCESS
2026-03-09,Education,278,SUCCESS
2024-08-08,Food,22,SUCCESS
2026-03-24,Grocery,4151,FAILED
2023-10-30,Healthcare,2710,SUCCESS
2024-03-03,Food,1416,SUCCESS
2017-10-17,Shopping,1826,FAILED
2025-09-22,Grocery,1242,SUCCESS
2024-09-24,Grocery,50,FAILED
2025-10-17,Grocery,698,SUCCESS
2026-05-17,Entertainment,937,FAILED
2025-05-04,Food,22,SUCCESS
2020-12-14,Food,22,SUCCESS
2024-08-14,Shopping,3093,SUCCESS
2021-03-07,Fuel,2955,SUCCESS
2025-11-10,Food,22,SUCCESS
2025-12-27,Other,22,SUCCESS
2024-09-13,Other,366,SUCCESS
2024-06-27,Shopping,22,SUCCESS
2025-05-21,Other,2246,SUCCESS
2024-10-19,Entertainment,1125,FAILED
2022-01-26,Utilities,2891,SUCCESS
2023-11-24,Utilities,2326,SUCCESS
2023-12-05,Utilities,1201,SUCCESS
2019-11-04,Utilities,1876,SUCCESS
2025-01-12,Fuel,2705,SUCCESS
2022-05-27,Healthcare,22,SUCCESS
2021-02-02,Utilities,3448,SUCCESS
2024-02-16,Utilities,544,SUCCESS
2021-05-05,Entertainment,3731,SUCCESS
2024-01-18,Entertainment,22,SUCCESS
2023-08-24,Food,3771,SUCCESS
2022-02-20,Grocery,3763,SUCCESS
2023-05-27,Grocery,1018,SUCCESS
2022-11-30,Fuel,1734,SUCCESS
2023-12-06,Food,4362,SUCCESS
2024-11-30,Healthcare,1274,SUCCESS
2026-01-11,Utilities,2590,SUCCESS
2019-06-21,Fuel,1632,SUCCESS
2019-05-29,Entertainment,2134,SUCCESS
2024-06-28,Fuel,1735,SUCCESS
2019-06-17,Food,1264,SUCCESS
2022-09-18,Shopping,22,SUCCESS
2022-04-02,Entertainment,22,SUCCESS
2025-08-20,Shopping,4267,SUCCESS
2024-04-26,Fuel,2837,SUCCESS
2023-11-16,Healthcare,1790,SUCCESS
2021-12-03,Shopping,22,SUCCESS
2021-01-06,Grocery,22,SUCCESS
2025-04-11,Other,22,SUCCESS
2023-11-20,Grocery,760,SUCCESS
2023-07-30,Grocery,2612,SUCCESS
2026-03-11,Grocery,22,SUCCESS
2021-10-24,Food,22,SUCCESS
2024-01-07,Other,22,SUCCESS
2023-03-31,Entertainment,22,SUCCESS
2024-07-24,Utilities,2812,SUCCESS
2026-02-05,Food,980,SUCCESS
2025-12-08,Shopping,126,SUCCESS
2026-01-22,Entertainment,1551,SUCCESS
2026-04-26,Food,22,SUCCESS
2023-12-04,Food,2989,FAILED
2021-12-10,Shopping,2424,SUCCESS
2024-07-20,Other,1873,SUCCESS
2025-06-09,Shopping,22,SUCCESS
2022-12-16,Food,1057,SUCCESS
2022-09-17,Food,22,SUCCESS
2025-05-27,Utilities,2887,FAILED
2023-10-11,Food,1650,SUCCESS
2022-06-11,Food,2821,SUCCESS
2023-08-18,Other,3223,SUCCESS
2019-11-20,Grocery,22,SUCCESS
2025-11-29,Healthcare,293,SUCCESS
2019-12-14,Grocery,22,SUCCESS
2023-04-06,Entertainment,4360,SUCCESS
2022-07-26,Food,4423,SUCCESS
2025-04-12,Healthcare,22,SUCCESS
2025-05-27,Entertainment,2584,SUCCESS
2020-08-31,Food,3132,SUCCESS
2022-07-20,Other,2947,FAILED
2022-02-09,Other,2942,FAILED
2025-04-21,Grocery,1675,SUCCESS
2022-11-23,Food,2066,FAILED
2026-04-03,Shopping,4196,SUCCESS
2020-11-24,Grocery,2830,SUCCESS
2022-09-01,Grocery,1480,SUCCESS
2024-01-10,Entertainment,22,SUCCESS
2023-08-31,Food,5928,SUCCESS
2022-04-06,Food,292,SUCCESS
2020-01-16,Food,2372,SUCCESS
2023-07-23,Other,22,SUCCESS
2026-04-19,Fuel,5973,SUCCESS
2020-01-31,Food,22,SUCCESS
2021-01-24,Shopping,22,FAILED
2025-05-24,Shopping,3606,SUCCESS
2025-09-02,Entertainment,3063,SUCCESS
2025-04-10,Healthcare,1816,SUCCESS
2026-01-02,Grocery,3041,SUCCESS
2024-02-17,Food,22,SUCCESS
2020-01-16,Grocery,625,SUCCESS
2025-10-30,Grocery,2501,SUCCESS
2023-04-09,Grocery,2863,SUCCESS
2024-11-21,Entertainment,316,SUCCESS
2024-12-15,Other,22,SUCCESS
2020-12-19,Grocery,2488,SUCCESS
2022-01-24,Healthcare,549,SUCCESS
2023-10-08,Grocery,421,SUCCESS
2023-06-06,Healthcare,1391,SUCCESS
2024-03-25,Healthcare,2249,SUCCESS
2025-04-29,Food,302,SUCCESS
2023-09-18,Food,22,SUCCESS
2022-05-26,Education,22,SUCCESS
2022-10-28,Utilities,2853,SUCCESS
2022-06-10,Other,1102,SUCCESS
2022-12-23,Entertainment,335,SUCCESS
2021-07-13,Food,1158,SUCCESS
2026-05-12,Other,3485,SUCCESS
2022-12-27,Grocery,777,SUCCESS
2023-08-20,Other,1633,SUCCESS
2025-10-27,Entertainment,22,SUCCESS
2025-08-04,Fuel,22,SUCCESS
2022-03-21,Food,1811,SUCCESS
2025-12-28,Shopping,2418,SUCCESS
2020-02-03,Other,22,SUCCESS
2024-12-20,Grocery,2550,SUCCESS
2023-02-24,Other,3456,SUCCESS
2019-03-25,Grocery,1405,SUCCESS
2021-07-15,Shopping,1405,SUCCESS
2023-12-10,Healthcare,22,SUCCESS
2022-07-07,Entertainment,2153,SUCCESS
2022-11-04,Utilities,2196,SUCCESS
2026-04-25,Education,3234,SUCCESS
2023-11-12,Food,194,SUCCESS
2024-11-06,Shopping,22,SUCCESS
2025-06-06,Other,22,SUCCESS
2024-07-29,Fuel,3903,SUCCESS
2026-04-19,Other,1437,SUCCESS
2025-06-02,Food,503,SUCCESS
2026-01-21,Healthcare,22,SUCCESS
2024-11-29,Grocery,4134,SUCCESS
2024-06-18,Other,1251,SUCCESS
2022-04-15,Utilities,3050,SUCCESS
2018-12-26,Other,2084,SUCCESS
2021-09-02,Transport,945,SUCCESS
2022-12-25,Shopping,460,SUCCESS
2023-06-27,Utilities,3391,SUCCESS
2022-03-10,Healthcare,1713,SUCCESS
2023-01-06,Other,396,SUCCESS
2026-04-02,Utilities,2340,SUCCESS
2023-09-28,Transport,22,SUCCESS
2024-08-16,Food,2915,SUCCESS
2020-03-30,Other,22,SUCCESS
2021-12-04,Entertainment,1035,SUCCESS
2023-10-07,Shopping,649,SUCCESS
2023-02-01,Other,22,SUCCESS
2019-01-10,Food,988,SUCCESS
2025-07-06,Shopping,22,SUCCESS
2023-09-18,Fuel,2707,SUCCESS
2025-09-30,Grocery,1384,SUCCESS
2026-01-20,Food,2537,SUCCESS
2025-03-14,Grocery,1342,SUCCESS
2023-03-16,Grocery,126,FAILED
2023-11-30,Transport,22,SUCCESS
2023-05-16,Utilities,2390,SUCCESS
2020-05-30,Utilities,1942,FAILED
2020-12-06,Grocery,2853,SUCCESS
2020-12-04,Utilities,1378,SUCCESS
2022-08-26,Utilities,1392,SUCCESS
2025-06-01,Entertainment,1350,SUCCESS
2019-11-15,Food,3352,SUCCESS
2018-04-05,Food,346,SUCCESS
2021-11-01,Food,1347,SUCCESS
2021-11-03,Shopping,1937,SUCCESS
2023-05-16,Grocery,4669,SUCCESS
2018-02-08,Fuel,4171,SUCCESS
2022-04-27,Entertainment,442,SUCCESS
2024-04-06,Other,3666,SUCCESS
2025-09-23,Fuel,6241,SUCCESS
2026-04-22,Grocery,1129,SUCCESS
2022-08-13,Grocery,3939,SUCCESS
2025-08-21,Healthcare,22,SUCCESS
2017-07-09,Grocery,2831,SUCCESS
2025-04-16,Food,2034,SUCCESS
2022-07-14,Utilities,149,SUCCESS
2021-05-10,Food,819,FAILED
2025-11-07,Shopping,98,SUCCESS
2025-10-05,Other,2991,SUCCESS
2022-10-25,Food,3274,SUCCESS
2022-03-26,Entertainment,22,SUCCESS
2025-05-29,Food,492,SUCCESS
2022-07-25,Shopping,2053,SUCCESS
2025-12-25,Food,3512,SUCCESS
2024-10-25,Utilities,758,SUCCESS
2025-11-17,Shopping,22,SUCCESS
2024-05-14,Utilities,663,SUCCESS
2025-05-01,Other,3086,SUCCESS
2024-08-20,Entertainment,1487,SUCCESS
2022-07-13,Food,3510,SUCCESS
2023-07-17,Food,2606,SUCCESS
2024-01-01,Grocery,2206,SUCCESS
2024-07-23,Utilities,3315,FAILED
2025-11-14,Other,3047,SUCCESS
2023-10-25,Fuel,296,SUCCESS
2024-12-31,Other,22,SUCCESS
2019-02-01,Healthcare,22,SUCCESS
2021-05-12,Food,2125,FAILED
2023-08-23,Grocery,685,SUCCESS
2023-07-15,Shopping,5065,SUCCESS
2024-09-14,Transport,1693,SUCCESS
2026-02-10,Shopping,1374,SUCCESS
2020-06-12,Grocery,1108,FAILED
2024-04-30,Grocery,3091,SUCCESS
2022-02-23,Grocery,5539,SUCCESS
2019-07-15,Shopping,22,SUCCESS
2024-02-25,Food,1193,SUCCESS
2024-11-02,Transport,1152,SUCCESS
2022-10-23,Utilities,2521,SUCCESS
2022-10-06,Other,5279,SUCCESS
2022-04-10,Shopping,22,SUCCESS
2023-02-22,Healthcare,2039,SUCCESS
2020-02-01,Shopping,1347,SUCCESS
2020-07-30,Utilities,1810,SUCCESS
2023-07-19,Shopping,2114,SUCCESS
2023-12-04,Education,22,SUCCESS
2022-08-30,Shopping,22,SUCCESS
2026-05-30,Utilities,2529,SUCCESS
2025-07-28,Shopping,1834,SUCCESS
2025-07-29,Food,1166,SUCCESS
2023-10-08,Food,1659,SUCCESS
2025-11-12,Shopping,2838,SUCCESS
2022-08-01,Food,505,SUCCESS
2024-03-02,Grocery,1345,SUCCESS
2021-11-02,Grocery,22,SUCCESS
2022-04-26,Shopping,1446,SUCCESS
2022-05-04,Shopping,1626,SUCCESS
2021-01-11,Utilities,2498,SUCCESS
2025-07-31,Food,2381,SUCCESS
2024-04-19,Grocery,2162,SUCCESS
2021-03-28,Food,886,SUCCESS
2025-06-16,Utilities,3225,SUCCESS
2018-04-09,Shopping,3352,SUCCESS
2024-06-19,Utilities,22,SUCCESS
2023-05-18,Food,966,SUCCESS
2024-08-22,Grocery,1011,SUCCESS
2024-04-19,Other,22,SUCCESS
2023-07-27,Grocery,22,SUCCESS
2021-09-03,Utilities,2826,SUCCESS
2022-11-22,Other,1024,SUCCESS
2024-04-17,Utilities,784,SUCCESS
2025-03-01,Utilities,2479,SUCCESS
2023-11-10,Entertainment,3811,SUCCESS
2026-05-13,Utilities,2200,SUCCESS
2025-07-28,Food,2737,SUCCESS
2024-07-12,Utilities,1620,SUCCESS
2024-01-01,Other,1796,SUCCESS
2023-06-18,Grocery,1380,SUCCESS
2024-10-24,Utilities,22,FAILED
2023-12-19,Healthcare,1467,SUCCESS
2022-05-30,Other,1947,SUCCESS
2023-02-14,Food,22,SUCCESS
2020-02-08,Fuel,3097,SUCCESS
2025-06-13,Education,1934,SUCCESS
2023-06-19,Healthcare,3820,SUCCESS
2025-12-10,Entertainment,908,SUCCESS
2023-08-25,Fuel,3997,SUCCESS
2023-11-16,Healthcare,985,SUCCESS
2022-08-19,Other,22,SUCCESS
2023-07-28,Transport,2716,SUCCESS
2023-07-22,Grocery,1646,SUCCESS
2026-05-01,Food,2665,SUCCESS
2022-12-17,Entertainment,22,SUCCESS
2023-02-04,Grocery,630,SUCCESS
2026-03-16,Food,22,SUCCESS
2026-04-11,Entertainment,806,SUCCESS
2025-01-20,Entertainment,2519,SUCCESS
2022-03-20,Fuel,1631,SUCCESS
2024-02-10,Food,1280,SUCCESS
2021-01-12,Entertainment,1375,SUCCESS
2025-12-06,Grocery,2164,SUCCESS
2020-02-21,Food,467,SUCCESS
2023-06-02,Other,411,FAILED
2018-08-19,Food,4407,SUCCESS
2021-06-13,Healthcare,3409,SUCCESS
2024-04-25,Food,22,SUCCESS
2025-03-05,Grocery,1164,SUCCESS
2025-09-18,Utilities,2055,SUCCESS
2026-02-01,Shopping,367,SUCCESS
2021-11-09,Healthcare,22,SUCCESS
2025-06-14,Entertainment,260,SUCCESS
2022-08-09,Grocery,3888,SUCCESS
2019-11-30,Fuel,2680,FAILED
2023-07-30,Food,1593,SUCCESS
2025-07-30,Food,853,SUCCESS
2021-11-04,Entertainment,350,FAILED
2023-11-26,Healthcare,1613,SUCCESS
2026-02-02,Grocery,386,SUCCESS
2026-03-03,Other,1228,SUCCESS
2023-12-16,Food,22,SUCCESS
2025-10-29,Grocery,4189,SUCCESS
2017-12-07,Entertainment,746,SUCCESS
2022-04-30,Utilities,6012,SUCCESS
2024-03-11,Grocery,2586,SUCCESS
2025-03-01,Grocery,5451,FAILED
2026-01-22,Shopping,4496,SUCCESS
2022-05-13,Other,2360,SUCCESS
2023-08-07,Education,986,SUCCESS
2022-04-09,Grocery,22,SUCCESS
2024-04-12,Grocery,2398,SUCCESS
2019-04-20,Fuel,464,SUCCESS
2025-10-12,Entertainment,136,SUCCESS
2021-04-21,Food,1189,SUCCESS
2026-03-17,Grocery,22,SUCCESS
2024-11-30,Food,2783,SUCCESS
2024-04-13,Shopping,22,SUCCESS
2026-02-06,Other,3976,SUCCESS
2025-09-27,Transport,3819,SUCCESS
2023-05-31,Other,22,SUCCESS
2025-11-19,Food,55,SUCCESS
2022-06-22,Fuel,2633,SUCCESS
2026-03-24,Grocery,396,SUCCESS
2025-12-06,Grocery,22,SUCCESS
2023-04-22,Utilities,1500,SUCCESS
2026-04-06,Grocery,1960,SUCCESS
2026-04-09,Transport,22,SUCCESS
2022-05-01,Grocery,2213,SUCCESS
2024-04-16,Grocery,22,SUCCESS
2020-07-17,Other,1170,SUCCESS
2025-02-20,Utilities,438,SUCCESS
2025-05-27,Education,2517,SUCCESS
2023-07-25,Food,598,SUCCESS
2023-03-19,Food,4144,SUCCESS
2025-01-05,Transport,542,SUCCESS
2019-12-26,Other,2813,SUCCESS
2026-03-13,Utilities,22,SUCCESS
2023-09-14,Other,3201,SUCCESS
2024-01-30,Entertainment,304,SUCCESS
2023-05-11,Food,308,SUCCESS
2024-11-14,Grocery,881,SUCCESS
2023-06-10,Other,457,SUCCESS
2025-01-02,Utilities,2837,SUCCESS
2024-02-09,Fuel,22,SUCCESS
2021-02-04,Food,457,SUCCESS
2019-04-02,Food,22,SUCCESS
2025-10-06,Healthcare,5089,SUCCESS
2024-11-05,Entertainment,850,SUCCESS
2021-09-06,Food,1626,SUCCESS
2024-06-26,Other,1129,SUCCESS
2021-04-07,Food,2675,SUCCESS
2025-03-19,Grocery,1155,SUCCESS
2022-08-02,Other,22,SUCCESS
2022-06-22,Entertainment,504,FAILED
2022-04-11,Healthcare,1562,SUCCESS
2025-06-01,Shopping,501,FAILED
2020-01-23,Entertainment,3116,SUCCESS
2019-12-14,Grocery,1726,SUCCESS
2023-11-05,Other,2760,SUCCESS
2024-05-30,Food,1405,SUCCESS
2019-02-24,Entertainment,22,SUCCESS
2022-06-21,Shopping,2799,SUCCESS
2025-10-20,Transport,2606,SUCCESS
2025-11-26,Shopping,1913,SUCCESS
2024-08-30,Food,2605,SUCCESS
2020-07-03,Shopping,1843,SUCCESS
2021-10-06,Food,161,SUCCESS
2021-08-24,Shopping,467,SUCCESS
2024-03-14,Grocery,879,FAILED
2020-12-15,Shopping,3016,SUCCESS
2024-01-01,Entertainment,1685,SUCCESS
2026-01-25,Fuel,3696,SUCCESS
2025-08-07,Grocery,2230,SUCCESS
2023-06-20,Grocery,1875,SUCCESS
2025-04-14,Healthcare,22,SUCCESS
2024-11-03,Food,22,SUCCESS
2023-10-21,Other,1555,SUCCESS
2024-09-23,Healthcare,22,SUCCESS
2022-11-04,Other,22,SUCCESS
2024-05-21,Transport,779,SUCCESS
2025-10-24,Shopping,22,FAILED
2021-01-01,Grocery,22,SUCCESS
2021-10-03,Food,2672,SUCCESS
2025-10-15,Other,1018,SUCCESS
2022-10-29,Shopping,226,SUCCESS
2024-12-04,Food,1866,SUCCESS
2024-06-19,Food,2330,SUCCESS
2023-03-11,Utilities,2902,SUCCESS
2022-08-13,Fuel,5228,SUCCESS
2024-11-18,Entertainment,2247,SUCCESS
2019-11-18,Shopping,6079,SUCCESS
2021-04-13,Other,2544,FAILED
2023-11-30,Food,2425,SUCCESS
2020-03-18,Food,1980,SUCCESS
2025-04-10,Shopping,2165,SUCCESS
2021-04-29,Grocery,3180,SUCCESS
2021-10-22,Entertainment,2157,SUCCESS
2024-06-25,Education,4223,SUCCESS
2022-05-10,Fuel,1903,SUCCESS
2025-12-14,Grocery,4490,SUCCESS
2020-06-01,Entertainment,22,SUCCESS
2024-12-25,Grocery,1412,SUCCESS
2022-07-23,Entertainment,22,SUCCESS
2023-02-19,Food,2720,SUCCESS
2024-10-07,Grocery,211,FAILED
2023-04-17,Entertainment,677,SUCCESS
2023-07-26,Utilities,22,FAILED
2025-11-17,Utilities,179,SUCCESS
2023-12-17,Utilities,3580,SUCCESS
2020-12-04,Other,2187,SUCCESS
2019-08-05,Utilities,3411,SUCCESS
2021-10-20,Grocery,1593,SUCCESS
2025-11-04,Shopping,1824,SUCCESS
2019-03-31,Utilities,22,SUCCESS
2022-12-13,Food,22,SUCCESS
2023-05-28,Healthcare,2092,SUCCESS
2022-05-25,Education,22,SUCCESS
2020-06-22,Entertainment,3074,SUCCESS
2022-08-22,Other,22,SUCCESS
2026-02-10,Healthcare,425,SUCCESS
2025-10-11,Shopping,2553,FAILED
2024-05-10,Food,22,SUCCESS
2024-02-29,Food,22,SUCCESS
2020-08-12,Education,4198,SUCCESS
2025-03-24,Other,4581,SUCCESS
2026-05-22,Entertainment,684,SUCCESS
2025-11-23,Fuel,2949,FAILED
2018-08-15,Healthcare,358,SUCCESS
2025-01-15,Other,1402,SUCCESS
2026-04-08,Food,22,SUCCESS
2025-06-21,Transport,2262,SUCCESS
2021-01-09,Utilities,2351,SUCCESS
2022-12-21,Fuel,1758,SUCCESS
2020-09-22,Utilities,1769,SUCCESS
2025-03-02,Food,22,SUCCESS
2022-10-13,Utilities,1872,SUCCESS
2019-11-23,Fuel,3192,SUCCESS
2025-04-01,Grocery,2912,SUCCESS
2021-11-14,Food,2686,SUCCESS
2023-08-14,Food,22,SUCCESS
2024-02-17,Other,1178,SUCCESS
2025-07-17,Food,22,SUCCESS
2025-03-27,Other,22,SUCCESS
2019-10-12,Other,3769,FAILED
2019-11-18,Entertainment,22,FAILED
2025-11-11,Utilities,22,SUCCESS
2018-03-12,Fuel,5765,SUCCESS
2024-09-17,Fuel,3697,SUCCESS
2024-08-12,Utilities,517,SUCCESS
2021-08-10,Healthcare,2529,SUCCESS
2023-05-23,Grocery,1662,SUCCESS
2023-05-19,Grocery,22,SUCCESS
2025-01-01,Other,22,SUCCESS
2023-03-15,Utilities,22,SUCCESS
2022-11-02,Food,214,SUCCESS
2023-07-15,Food,1682,SUCCESS
2023-04-16,Transport,2226,SUCCESS
2025-07-26,Shopping,2430,SUCCESS
2025-06-16,Fuel,353,SUCCESS
2024-03-31,Utilities,962,SUCCESS
2021-12-20,Utilities,1291,SUCCESS
2020-09-21,Entertainment,2737,SUCCESS
2026-05-30,Entertainment,22,SUCCESS
2020-05-03,Shopping,740,SUCCESS
2019-04-06,Utilities,640,SUCCESS
2024-04-06,Education,22,SUCCESS
2025-12-11,Shopping,22,SUCCESS
2025-01-27,Shopping,22,SUCCESS
2025-07-03,Entertainment,352,SUCCESS
2025-12-02,Education,22,SUCCESS
2023-02-14,Food,22,SUCCESS
2025-06-23,Utilities,4079,SUCCESS
2025-12-03,Food,22,SUCCESS
2024-01-09,Other,3438,SUCCESS
2018-12-17,Shopping,2098,SUCCESS
2026-04-25,Food,2614,SUCCESS
2025-10-19,Fuel,6003,SUCCESS
2025-12-17,Other,1509,SUCCESS
2026-02-11,Entertainment,1525,SUCCESS
2025-08-13,Other,238,SUCCESS
2022-06-13,Shopping,22,SUCCESS
2025-11-19,Transport,1079,SUCCESS
2024-05-02,Grocery,22,SUCCESS
2022-09-11,Entertainment,2142,SUCCESS
2020-02-16,Food,1288,SUCCESS
2023-12-25,Shopping,2331,SUCCESS
2025-03-22,Fuel,279,SUCCESS
2024-01-07,Grocery,1742,SUCCESS
2024-01-12,Fuel,2420,SUCCESS
2024-08-15,Transport,1458,SUCCESS
2024-11-14,Shopping,22,SUCCESS
2024-03-28,Food,22,SUCCESS
2026-01-13,Food,909,SUCCESS
2024-05-29,Utilities,2395,SUCCESS
2024-10-08,Other,1175,SUCCESS
2021-12-26,Fuel,488,SUCCESS
2024-09-17,Food,3148,SUCCESS
2022-05-01,Food,1053,SUCCESS
2023-12-16,Healthcare,2164,SUCCESS
2026-02-13,Utilities,22,SUCCESS
2019-10-09,Utilities,3326,SUCCESS
2024-02-24,Food,2275,SUCCESS
2024-12-20,Healthcare,22,SUCCESS
2026-02-02,Utilities,1160,SUCCESS
2026-02-27,Food,3544,SUCCESS
2024-12-12,Entertainment,2708,FAILED
2024-05-11,Other,99,SUCCESS
2024-04-16,Healthcare,22,SUCCESS
2023-08-21,Other,251,SUCCESS
2026-04-01,Grocery,1626,SUCCESS
2023-11-29,Fuel,2928,SUCCESS
2026-04-07,Grocery,22,SUCCESS
2022-01-08,Utilities,2000,FAILED
2025-08-11,Food,2479,SUCCESS
2024-07-28,Other,4414,SUCCESS
2025-07-24,Shopping,2381,SUCCESS
2024-03-11,Healthcare,22,SUCCESS
2022-09-23,Food,3111,SUCCESS
2025-10-04,Fuel,386,SUCCESS
2021-04-11,Grocery,1226,SUCCESS
2020-11-29,Utilities,22,SUCCESS
2026-04-11,Grocery,22,SUCCESS
2024-12-14,Entertainment,22,SUCCESS
2023-07-28,Other,2153,SUCCESS
2025-07-28,Grocery,1356,SUCCESS
2020-07-29,Food,2193,SUCCESS
2021-01-07,Fuel,1125,SUCCESS
2021-11-30,Grocery,2279,SUCCESS
2018-01-06,Other,2175,SUCCESS
2025-08-30,Entertainment,22,SUCCESS
2021-11-15,Food,562,SUCCESS
2021-02-18,Food,2736,SUCCESS
2020-07-24,Fuel,1047,SUCCESS
2019-05-09,Entertainment,1170,SUCCESS
2024-10-31,Entertainment,4424,SUCCESS
2021-08-01,Grocery,2305,SUCCESS
2022-11-17,Healthcare,22,SUCCESS
2023-06-18,Shopping,3698,SUCCESS
2025-11-16,Entertainment,269,SUCCESS
2025-08-07,Food,169,SUCCESS
2023-09-20,Shopping,53,SUCCESS
2022-01-18,Education,5186,SUCCESS
2024-11-21,Utilities,22,SUCCESS
2025-12-24,Grocery,25,SUCCESS
2026-04-20,Education,139,SUCCESS
2026-03-28,Entertainment,1368,SUCCESS
2022-12-05,Food,4195,SUCCESS
2025-05-30,Food,435,SUCCESS
2024-06-27,Food,5478,SUCCESS
2026-01-21,Grocery,22,SUCCESS
2023-07-19,Utilities,1928,SUCCESS
2021-11-04,Utilities,4712,SUCCESS
2025-08-02,Other,2335,SUCCESS
2021-08-11,Entertainment,1711,SUCCESS
2018-12-18,Food,1705,SUCCESS
2024-12-03,Food,3262,SUCCESS
2025-03-27,Grocery,22,SUCCESS
2019-07-03,Entertainment,319,SUCCESS
2024-04-03,Healthcare,22,SUCCESS
2023-01-21,Healthcare,22,SUCCESS
2025-01-11,Food,22,SUCCESS
2022-05-11,Shopping,1848,SUCCESS
2020-04-04,Healthcare,1863,SUCCESS
2020-11-24,Entertainment,1249,SUCCESS
2024-11-25,Food,1068,SUCCESS
2023-12-15,Utilities,210,SUCCESS
